meter_id,local_interval_datetime,kwh,voltage,rssi,pf
Customer_Meter_4,2022-09-08T23:00:00Z,18.48,283.14,-106,0.99
Customer_Meter_4,2022-09-08T23:15:00Z,18.48,287.78,-105,0.91
Customer_Meter_4,2022-09-08T23:30:00Z,18.56,285.11,-105,0.91
Customer_Meter_4,2022-09-08T23:45:00Z,18.48,279.44,-106,0.92
Customer_Meter_4,2022-09-09T00:00:00Z,18.48,287.22,-107,0.94
Customer_Meter_4,2022-09-09T00:15:00Z,18.48,281.18,-107,0.95
Customer_Meter_4,2022-09-09T00:30:00Z,18.56,285.42,-105,0.96
Customer_Meter_4,2022-09-09T00:45:00Z,18.48,282.06,-107,0.97
Customer_Meter_4,2022-09-09T01:00:00Z,18.48,281.22,-107,0.9
Customer_Meter_4,2022-09-09T01:15:00Z,18.56,284.73,-107,0.93
Customer_Meter_4,2022-09-09T01:30:00Z,18.48,282.79,-105,0.93
Customer_Meter_4,2022-09-09T01:45:00Z,18.48,286.29,-107,0.98
Customer_Meter_4,2022-09-09T02:00:00Z,18.48,280.66,-105,0.93
Customer_Meter_4,2022-09-09T02:15:00Z,18.48,288.15,-107,0.99
Customer_Meter_4,2022-09-09T02:30:00Z,18.56,286.46,-106,0.97
Customer_Meter_4,2022-09-09T02:45:00Z,18.48,286.83,-106,0.9
Customer_Meter_4,2022-09-09T03:00:00Z,18.48,280.14,-105,0.96
Customer_Meter_4,2022-09-09T03:15:00Z,18.48,279.68,-106,0.92
Customer_Meter_4,2022-09-09T03:30:00Z,18.48,281.64,-106,0.97
Customer_Meter_4,2022-09-09T03:45:00Z,18.48,279.7,-107,0.94
Customer_Meter_4,2022-09-09T04:00:00Z,18.4,285.29,-105,0.96
Customer_Meter_4,2022-09-09T04:15:00Z,18.48,279.06,-107,0.98
Customer_Meter_4,2022-09-09T04:30:00Z,18.48,280.3,-105,0.95
Customer_Meter_4,2022-09-09T04:45:00Z,18.48,287,-105,0.96
Customer_Meter_4,2022-09-09T05:00:00Z,18.48,279.57,-106,0.93
Customer_Meter_4,2022-09-09T05:15:00Z,18.48,280.5,-106,0.93
Customer_Meter_4,2022-09-09T05:30:00Z,18.4,285.89,-106,0.92
Customer_Meter_4,2022-09-09T05:45:00Z,18.4,281.69,-105,0.94
Customer_Meter_4,2022-09-09T06:00:00Z,18.48,286.63,-106,0.95
Customer_Meter_4,2022-09-09T06:15:00Z,18.4,285.02,-105,0.93
Customer_Meter_4,2022-09-09T06:30:00Z,18.48,287.46,-105,0.93
Customer_Meter_4,2022-09-09T06:45:00Z,18.4,287.64,-106,0.96
Customer_Meter_4,2022-09-09T07:00:00Z,18.4,282.12,-105,0.91
Customer_Meter_4,2022-09-09T07:15:00Z,18.48,279.36,-107,0.99
Customer_Meter_4,2022-09-09T07:30:00Z,18.4,282.3,-106,0.98
Customer_Meter_4,2022-09-09T07:45:00Z,18.4,281.38,-107,0.95
Customer_Meter_4,2022-09-09T08:00:00Z,18.4,287.9,-107,0.98
Customer_Meter_4,2022-09-09T08:15:00Z,18.4,288,-106,0.91
Customer_Meter_4,2022-09-09T08:30:00Z,18.4,284.22,-105,0.91
Customer_Meter_4,2022-09-09T08:45:00Z,18.48,282.29,-106,0.99
Customer_Meter_4,2022-09-09T09:00:00Z,18.4,280.85,-106,0.98
Customer_Meter_4,2022-09-09T09:15:00Z,18.4,287.16,-106,0.99
Customer_Meter_4,2022-09-09T09:30:00Z,18.4,284.39,-107,0.93
Customer_Meter_4,2022-09-09T09:45:00Z,18.4,287.76,-107,0.92
Customer_Meter_4,2022-09-09T10:00:00Z,18.4,287,-105,0.92
Customer_Meter_4,2022-09-09T10:15:00Z,18.4,283.46,-106,0.97
Customer_Meter_4,2022-09-09T10:30:00Z,18.4,288.13,-106,0.95
Customer_Meter_4,2022-09-09T10:45:00Z,18.4,283.86,-105,0.95
Customer_Meter_4,2022-09-09T11:00:00Z,18.4,287.34,-107,0.99
Customer_Meter_4,2022-09-09T11:15:00Z,18.4,283.73,-105,0.91
Customer_Meter_4,2022-09-09T11:30:00Z,18.4,284.91,-107,0.97
Customer_Meter_4,2022-09-09T11:45:00Z,18.32,283.09,-105,0.98
Customer_Meter_4,2022-09-09T12:00:00Z,18.4,284.92,-106,0.98
Customer_Meter_4,2022-09-09T12:15:00Z,18.4,281.74,-105,0.97
Customer_Meter_4,2022-09-09T12:30:00Z,18.4,279.66,-107,0.98
Customer_Meter_4,2022-09-09T12:45:00Z,18.32,284.88,-107,0.93
Customer_Meter_4,2022-09-09T13:00:00Z,18.4,288.11,-106,0.99
Customer_Meter_4,2022-09-09T13:15:00Z,18.4,285.5,-107,0.97
Customer_Meter_4,2022-09-09T13:30:00Z,18.4,286.21,-105,0.92
Customer_Meter_4,2022-09-09T13:45:00Z,18.32,284.69,-106,0.97
Customer_Meter_4,2022-09-09T14:00:00Z,18.4,283.27,-105,0.94
Customer_Meter_4,2022-09-09T14:15:00Z,18.32,286.74,-106,0.95
Customer_Meter_4,2022-09-09T14:30:00Z,18.4,285.43,-107,0.94
Customer_Meter_4,2022-09-09T14:45:00Z,18.4,279.07,-105,0.91
Customer_Meter_4,2022-09-09T15:00:00Z,18.32,283,-106,0.92
Customer_Meter_4,2022-09-09T15:15:00Z,18.4,283.49,-106,0.92
Customer_Meter_4,2022-09-09T15:30:00Z,18.4,284.02,-107,0.96
Customer_Meter_4,2022-09-09T15:45:00Z,18.32,283.9,-106,0.93
Customer_Meter_4,2022-09-09T16:00:00Z,18.4,283.03,-107,0.95
Customer_Meter_4,2022-09-09T16:15:00Z,18.32,285.18,-107,0.9
Customer_Meter_4,2022-09-09T16:30:00Z,18.4,282.23,-105,0.95
Customer_Meter_4,2022-09-09T16:45:00Z,18.32,283.98,-107,0.92
Customer_Meter_4,2022-09-09T17:00:00Z,18.4,283.33,-106,0.98
Customer_Meter_4,2022-09-09T17:15:00Z,18.32,281.52,-106,0.95
Customer_Meter_4,2022-09-09T17:30:00Z,18.4,284.94,-106,0.98
Customer_Meter_4,2022-09-09T17:45:00Z,18.4,279.26,-107,0.98
Customer_Meter_4,2022-09-09T18:00:00Z,18.4,287.25,-107,0.92
Customer_Meter_4,2022-09-09T18:15:00Z,18.4,286.47,-107,0.97
Customer_Meter_4,2022-09-09T18:30:00Z,18.4,280.26,-106,0.9
Customer_Meter_4,2022-09-09T18:45:00Z,18.4,282.71,-106,0.97
Customer_Meter_4,2022-09-09T19:00:00Z,18.48,282.37,-106,0.93
Customer_Meter_4,2022-09-09T19:15:00Z,18.4,282.82,-105,0.97
Customer_Meter_4,2022-09-09T19:30:00Z,18.48,280.98,-105,0.97
Customer_Meter_4,2022-09-09T19:45:00Z,18.4,287.65,-107,0.92
Customer_Meter_4,2022-09-09T20:00:00Z,18.4,286.52,-106,0.98
Customer_Meter_4,2022-09-09T20:15:00Z,18.48,279.5,-106,0.94
Customer_Meter_4,2022-09-09T20:30:00Z,18.4,282.27,-106,0.98
Customer_Meter_4,2022-09-09T20:45:00Z,18.48,282.31,-105,0.97
Customer_Meter_4,2022-09-09T21:00:00Z,18.4,282.55,-105,0.98
Customer_Meter_4,2022-09-09T21:15:00Z,18.4,288.28,-107,0.92
Customer_Meter_4,2022-09-09T21:30:00Z,18.4,279.9,-107,0.97
Customer_Meter_4,2022-09-09T21:45:00Z,18.48,281.06,-107,0.93
Customer_Meter_4,2022-09-09T22:00:00Z,18.4,286.91,-107,0.94
Customer_Meter_4,2022-09-09T22:15:00Z,18.48,284.39,-106,0.97
Customer_Meter_4,2022-09-09T22:30:00Z,18.4,283.12,-107,0.95
Customer_Meter_4,2022-09-09T22:45:00Z,18.4,287.83,-106,0.96
Customer_Meter_4,2022-09-09T23:00:00Z,18.48,285.16,-107,0.92
Customer_Meter_4,2022-09-09T23:15:00Z,18.4,284.15,-107,0.96
Customer_Meter_4,2022-09-09T23:30:00Z,18.48,282.14,-107,0.97
Customer_Meter_4,2022-09-09T23:45:00Z,18.4,281.36,-105,0.98
Customer_Meter_4,2022-09-10T00:00:00Z,18.4,288,-107,0.94
Customer_Meter_4,2022-09-10T00:15:00Z,18.48,282.36,-105,0.95
Customer_Meter_4,2022-09-10T00:30:00Z,18.4,284.66,-107,0.93
Customer_Meter_4,2022-09-10T00:45:00Z,18.48,281.19,-106,0.99
Customer_Meter_4,2022-09-10T01:00:00Z,18.4,283.15,-105,0.99
Customer_Meter_4,2022-09-10T01:15:00Z,18.48,287.39,-105,0.98
Customer_Meter_4,2022-09-10T01:30:00Z,18.4,284.4,-105,0.95
Customer_Meter_4,2022-09-10T01:45:00Z,18.48,284.15,-105,0.91
Customer_Meter_4,2022-09-10T02:00:00Z,18.4,286.94,-106,0.94
Customer_Meter_4,2022-09-10T02:15:00Z,18.48,280.48,-106,0.93
Customer_Meter_4,2022-09-10T02:30:00Z,18.4,287.05,-105,0.93
Customer_Meter_4,2022-09-10T02:45:00Z,18.48,284.52,-105,0.99
Customer_Meter_4,2022-09-10T03:00:00Z,18.4,279.02,-107,0.96
Customer_Meter_4,2022-09-10T03:15:00Z,18.48,286.48,-106,0.93
Customer_Meter_4,2022-09-10T03:30:00Z,18.4,288.28,-107,0.93
Customer_Meter_4,2022-09-10T03:45:00Z,18.4,283.09,-107,0.95
Customer_Meter_4,2022-09-10T04:00:00Z,18.48,280.84,-106,0.94
Customer_Meter_4,2022-09-10T04:15:00Z,18.4,282.51,-105,0.96
Customer_Meter_4,2022-09-10T04:30:00Z,18.4,283.95,-107,0.93
Customer_Meter_4,2022-09-10T04:45:00Z,18.48,284.76,-107,0.94
Customer_Meter_4,2022-09-10T05:00:00Z,18.4,281.05,-106,0.98
Customer_Meter_4,2022-09-10T05:15:00Z,18.4,287.56,-105,0.95
Customer_Meter_4,2022-09-10T05:30:00Z,18.48,288.18,-105,0.95
Customer_Meter_4,2022-09-10T05:45:00Z,18.4,285.28,-105,0.93
Customer_Meter_4,2022-09-10T06:00:00Z,18.4,287.39,-107,0.93
Customer_Meter_4,2022-09-10T06:15:00Z,18.4,281.15,-105,0.94
Customer_Meter_4,2022-09-10T06:30:00Z,18.4,281.08,-106,0.97
Customer_Meter_4,2022-09-10T06:45:00Z,18,285.01,-107,0.9
Customer_Meter_4,2022-09-10T07:00:00Z,19.12,282.43,-107,0.96
Customer_Meter_4,2022-09-10T07:15:00Z,20.32,283.96,-106,0.98
Customer_Meter_4,2022-09-10T07:30:00Z,19.52,281.4,-105,0.94
Customer_Meter_4,2022-09-10T07:45:00Z,19.52,279.33,-106,0.96
Customer_Meter_4,2022-09-10T08:00:00Z,19.52,287.48,-106,0.91
Customer_Meter_4,2022-09-10T08:15:00Z,19.52,283.36,-107,0.93
Customer_Meter_4,2022-09-10T08:30:00Z,19.44,282.81,-107,0.99
Customer_Meter_4,2022-09-10T08:45:00Z,19.52,284.33,-106,0.94
Customer_Meter_4,2022-09-10T09:00:00Z,19.52,282.1,-107,0.95
Customer_Meter_4,2022-09-10T09:15:00Z,19.52,281.88,-107,0.94
Customer_Meter_4,2022-09-10T09:30:00Z,19.44,281.12,-107,0.91
Customer_Meter_4,2022-09-10T09:45:00Z,19.52,281.87,-107,0.95
Customer_Meter_4,2022-09-10T10:00:00Z,19.52,287.11,-106,0.99
Customer_Meter_4,2022-09-10T10:15:00Z,19.44,286.2,-107,0.95
Customer_Meter_4,2022-09-10T10:30:00Z,19.52,281.42,-106,0.92
Customer_Meter_4,2022-09-10T10:45:00Z,19.44,283.71,-105,0.98
Customer_Meter_4,2022-09-10T11:00:00Z,19.52,281.36,-107,0.92
Customer_Meter_4,2022-09-10T11:15:00Z,19.52,283.49,-105,0.94
Customer_Meter_4,2022-09-10T11:30:00Z,19.44,283.5,-107,0.98
Customer_Meter_4,2022-09-10T11:45:00Z,19.52,282.51,-107,0.99
Customer_Meter_4,2022-09-10T12:00:00Z,19.44,283.58,-106,0.94
Customer_Meter_4,2022-09-10T12:15:00Z,19.44,285.04,-107,0.95
Customer_Meter_4,2022-09-10T12:30:00Z,19.36,287.98,-107,0.98
Customer_Meter_4,2022-09-10T12:45:00Z,19.44,288.25,-105,0.92
Customer_Meter_4,2022-09-10T13:00:00Z,19.44,283.04,-107,0.98
Customer_Meter_4,2022-09-10T13:15:00Z,19.36,279.48,-107,0.96
Customer_Meter_4,2022-09-10T13:30:00Z,19.44,284.55,-106,0.92
Customer_Meter_4,2022-09-10T13:45:00Z,19.44,283.24,-107,0.92
Customer_Meter_4,2022-09-10T14:00:00Z,19.44,279.6,-106,0.91
Customer_Meter_4,2022-09-10T14:15:00Z,19.44,280.06,-106,0.99
Customer_Meter_4,2022-09-10T14:30:00Z,19.44,281.29,-105,0.9
Customer_Meter_4,2022-09-10T14:45:00Z,19.44,284.43,-105,0.91
Customer_Meter_4,2022-09-10T15:00:00Z,19.44,284.07,-107,0.92
Customer_Meter_4,2022-09-10T15:15:00Z,19.44,285.66,-105,0.95
Customer_Meter_4,2022-09-10T15:30:00Z,19.44,281.87,-106,0.96
Customer_Meter_4,2022-09-10T15:45:00Z,19.44,287.02,-107,0.99
Customer_Meter_4,2022-09-10T16:00:00Z,19.44,279.3,-107,0.95
Customer_Meter_4,2022-09-10T16:15:00Z,19.44,279.33,-107,0.96
Customer_Meter_4,2022-09-10T16:30:00Z,19.44,281.71,-106,0.98
Customer_Meter_4,2022-09-10T16:45:00Z,19.44,288.11,-105,0.96
Customer_Meter_4,2022-09-10T17:00:00Z,19.44,286.86,-107,0.92
Customer_Meter_4,2022-09-10T17:15:00Z,19.44,286.69,-107,0.99
Customer_Meter_4,2022-09-10T17:30:00Z,19.44,281.13,-105,0.94
Customer_Meter_4,2022-09-10T17:45:00Z,19.44,279.18,-106,0.92
Customer_Meter_4,2022-09-10T18:00:00Z,19.52,283.71,-105,0.93
Customer_Meter_4,2022-09-10T18:15:00Z,19.44,279.45,-106,0.98
Customer_Meter_4,2022-09-10T18:30:00Z,19.44,283.84,-107,0.97
Customer_Meter_4,2022-09-10T18:45:00Z,19.44,283.83,-105,0.96
Customer_Meter_4,2022-09-10T19:00:00Z,19.52,286.55,-105,0.98
Customer_Meter_4,2022-09-10T19:15:00Z,19.44,283.08,-106,0.95
Customer_Meter_4,2022-09-10T19:30:00Z,19.52,286.73,-106,0.99
Customer_Meter_4,2022-09-10T19:45:00Z,19.44,282.52,-106,0.97
Customer_Meter_4,2022-09-10T20:00:00Z,19.44,283.49,-106,0.93
Customer_Meter_4,2022-09-10T20:15:00Z,19.52,285.38,-105,0.97
Customer_Meter_4,2022-09-10T20:30:00Z,19.44,286.73,-106,0.93
Customer_Meter_4,2022-09-10T20:45:00Z,19.52,285.41,-107,0.93
Customer_Meter_4,2022-09-10T21:00:00Z,19.44,284.91,-106,0.94
Customer_Meter_4,2022-09-10T21:15:00Z,19.44,286.95,-107,0.96
Customer_Meter_4,2022-09-10T21:30:00Z,19.52,285.57,-107,0.96
Customer_Meter_4,2022-09-10T21:45:00Z,19.44,279.44,-105,0.97
Customer_Meter_4,2022-09-10T22:00:00Z,19.52,281.57,-105,0.91
Customer_Meter_4,2022-09-10T22:15:00Z,19.52,287.63,-107,0.96
Customer_Meter_4,2022-09-10T22:30:00Z,19.44,280.69,-107,0.98
Customer_Meter_4,2022-09-10T22:45:00Z,19.44,284.05,-106,0.91
Customer_Meter_4,2022-09-10T23:00:00Z,19.52,279.71,-106,0.93
Customer_Meter_4,2022-09-10T23:15:00Z,19.44,285.17,-105,0.97
Customer_Meter_4,2022-09-10T23:30:00Z,19.44,281.41,-107,0.91
Customer_Meter_4,2022-09-10T23:45:00Z,19.52,282.38,-107,0.93
Customer_Meter_4,2022-09-11T00:00:00Z,19.44,280.27,-107,0.94
Customer_Meter_4,2022-09-11T00:15:00Z,19.44,288.08,-106,0.92
Customer_Meter_4,2022-09-11T00:30:00Z,19.52,288.17,-106,0.96
Customer_Meter_4,2022-09-11T00:45:00Z,19.44,281.73,-106,0.9
Customer_Meter_4,2022-09-11T01:00:00Z,19.44,279.87,-107,0.93
Customer_Meter_4,2022-09-11T01:15:00Z,19.52,280.81,-107,0.93
Customer_Meter_4,2022-09-11T01:30:00Z,19.44,280.75,-105,0.97
Customer_Meter_4,2022-09-11T01:45:00Z,19.44,284.83,-107,0.97
Customer_Meter_4,2022-09-11T02:00:00Z,19.52,287.43,-107,0.92
Customer_Meter_4,2022-09-11T02:15:00Z,19.44,284.19,-105,0.97
Customer_Meter_4,2022-09-11T02:30:00Z,19.44,286.69,-105,0.97
Customer_Meter_4,2022-09-11T02:45:00Z,19.52,284.67,-107,0.95
Customer_Meter_4,2022-09-11T03:00:00Z,19.44,285.22,-105,0.98
Customer_Meter_4,2022-09-11T03:15:00Z,19.44,285.98,-107,0.97
Customer_Meter_4,2022-09-11T03:30:00Z,19.44,283.77,-106,0.97
Customer_Meter_4,2022-09-11T03:45:00Z,19.52,285.77,-106,0.93
Customer_Meter_4,2022-09-11T04:00:00Z,19.44,286.91,-105,0.9
Customer_Meter_4,2022-09-11T04:15:00Z,19.44,283.62,-106,0.95
Customer_Meter_4,2022-09-11T04:30:00Z,19.44,285.25,-107,0.96
Customer_Meter_4,2022-09-11T04:45:00Z,19.44,283.22,-106,0.97
Customer_Meter_4,2022-09-11T05:00:00Z,19.52,284.6,-106,0.98
Customer_Meter_4,2022-09-11T05:15:00Z,19.44,285.07,-105,0.96
Customer_Meter_4,2022-09-11T05:30:00Z,19.44,285.8,-105,0.92
Customer_Meter_4,2022-09-11T05:45:00Z,19.44,283.14,-105,0.96
Customer_Meter_4,2022-09-11T06:00:00Z,19.44,283.97,-105,0.96
Customer_Meter_4,2022-09-11T06:15:00Z,19.44,282.25,-107,0.91
Customer_Meter_4,2022-09-11T06:30:00Z,19.44,287.48,-106,0.98
Customer_Meter_4,2022-09-11T06:45:00Z,19.44,284.23,-106,0.93
Customer_Meter_4,2022-09-11T07:00:00Z,19.36,280.2,-107,0.97
Customer_Meter_4,2022-09-11T07:15:00Z,19.44,284.56,-107,0.93
Customer_Meter_4,2022-09-11T07:30:00Z,19.44,283.95,-107,0.97
Customer_Meter_4,2022-09-11T07:45:00Z,19.44,285.59,-106,0.91
Customer_Meter_4,2022-09-11T08:00:00Z,19.36,286.37,-107,0.94
Customer_Meter_4,2022-09-11T08:15:00Z,19.44,283.83,-106,0.95
Customer_Meter_4,2022-09-11T08:30:00Z,19.36,281.23,-106,0.96
Customer_Meter_4,2022-09-11T08:45:00Z,19.44,282.81,-107,0.92
Customer_Meter_4,2022-09-11T09:00:00Z,19.36,283.41,-107,0.94
Customer_Meter_4,2022-09-11T09:15:00Z,19.44,281.77,-106,0.92
Customer_Meter_4,2022-09-11T09:30:00Z,19.36,280.15,-106,0.96
Customer_Meter_4,2022-09-11T09:45:00Z,19.36,279.17,-107,0.91
Customer_Meter_4,2022-09-11T10:00:00Z,19.44,288.18,-108,0.91
Customer_Meter_4,2022-09-11T10:15:00Z,19.36,282.98,-107,0.97
Customer_Meter_4,2022-09-11T10:30:00Z,19.36,281.91,-106,0.99
Customer_Meter_4,2022-09-11T10:45:00Z,19.36,281.09,-106,0.91
Customer_Meter_4,2022-09-11T11:00:00Z,19.36,284.86,-105,0.94
Customer_Meter_4,2022-09-11T11:15:00Z,19.44,284.51,-105,0.92
Customer_Meter_4,2022-09-11T11:30:00Z,19.36,281.09,-106,0.91
Customer_Meter_4,2022-09-11T11:45:00Z,19.44,287.01,-105,0.94
Customer_Meter_4,2022-09-11T12:00:00Z,19.36,282.13,-106,0.97
Customer_Meter_4,2022-09-11T12:15:00Z,19.36,284.09,-107,0.94
Customer_Meter_4,2022-09-11T12:30:00Z,19.36,287.17,-107,0.97
Customer_Meter_4,2022-09-11T12:45:00Z,19.36,282.79,-105,0.96
Customer_Meter_4,2022-09-11T13:00:00Z,19.44,283.87,-105,0.93
Customer_Meter_4,2022-09-11T13:15:00Z,19.36,284.45,-105,0.92
Customer_Meter_4,2022-09-11T13:30:00Z,19.36,287.1,-106,0.93
Customer_Meter_4,2022-09-11T13:45:00Z,19.36,282.15,-107,0.95
Customer_Meter_4,2022-09-11T14:00:00Z,19.36,279.88,-106,0.96
Customer_Meter_4,2022-09-11T14:15:00Z,19.36,285.89,-106,0.95
Customer_Meter_4,2022-09-11T14:30:00Z,19.44,288.29,-105,0.95
Customer_Meter_4,2022-09-11T14:45:00Z,19.36,281.21,-106,0.96
Customer_Meter_4,2022-09-11T15:00:00Z,19.36,283.76,-105,0.96
Customer_Meter_4,2022-09-11T15:15:00Z,19.36,286.24,-105,0.92
Customer_Meter_4,2022-09-11T15:30:00Z,19.36,288.12,-106,0.93
Customer_Meter_4,2022-09-11T15:45:00Z,19.36,286.94,-107,0.9
Customer_Meter_4,2022-09-11T16:00:00Z,19.36,286.56,-106,0.96
Customer_Meter_4,2022-09-11T16:15:00Z,19.36,287.09,-105,0.97
Customer_Meter_4,2022-09-11T16:30:00Z,19.36,282.53,-107,0.96
Customer_Meter_4,2022-09-11T16:45:00Z,19.36,283.86,-105,0.97
Customer_Meter_4,2022-09-11T17:00:00Z,19.36,280.76,-106,0.99
Customer_Meter_4,2022-09-11T17:15:00Z,19.44,283.92,-106,0.91
Customer_Meter_4,2022-09-11T17:30:00Z,19.36,287.26,-107,0.93
Customer_Meter_4,2022-09-11T17:45:00Z,19.36,281.46,-105,0.98
Customer_Meter_4,2022-09-11T18:00:00Z,19.44,282.27,-106,0.94
Customer_Meter_4,2022-09-11T18:15:00Z,19.36,285.81,-107,0.93
Customer_Meter_4,2022-09-11T18:30:00Z,19.44,281.95,-107,0.92
Customer_Meter_4,2022-09-11T18:45:00Z,19.44,284.53,-106,0.97
Customer_Meter_4,2022-09-11T19:00:00Z,19.44,280.24,-106,0.92
Customer_Meter_4,2022-09-11T19:15:00Z,19.44,283.55,-106,0.96
Customer_Meter_4,2022-09-11T19:30:00Z,19.36,282.73,-106,0.99
Customer_Meter_4,2022-09-11T19:45:00Z,19.44,282.87,-106,0.98
Customer_Meter_4,2022-09-11T20:00:00Z,19.44,285.72,-106,0.95
Customer_Meter_4,2022-09-11T20:15:00Z,19.44,283.36,-106,0.98
Customer_Meter_4,2022-09-11T20:30:00Z,19.44,285.47,-105,0.92
Customer_Meter_4,2022-09-11T20:45:00Z,19.44,286.84,-106,0.91
Customer_Meter_4,2022-09-11T21:00:00Z,19.44,284.85,-107,0.95
Customer_Meter_4,2022-09-11T21:15:00Z,19.44,285.23,-107,0.98
Customer_Meter_4,2022-09-11T21:30:00Z,19.36,283.31,-105,0.95
Customer_Meter_4,2022-09-11T21:45:00Z,19.44,279.82,-105,0.9
Customer_Meter_4,2022-09-11T22:00:00Z,19.44,286.54,-105,0.95
Customer_Meter_4,2022-09-11T22:15:00Z,19.44,287.63,-107,0.94
Customer_Meter_4,2022-09-11T22:30:00Z,19.44,280.99,-107,0.94
Customer_Meter_4,2022-09-11T22:45:00Z,19.36,283.65,-107,0.98
Customer_Meter_4,2022-09-11T23:00:00Z,19.44,279.84,-105,0.98
Customer_Meter_4,2022-09-11T23:15:00Z,19.44,288.23,-106,0.91
Customer_Meter_4,2022-09-11T23:30:00Z,19.44,285.58,-107,0.98
Customer_Meter_4,2022-09-11T23:45:00Z,19.44,279.48,-107,0.91
Customer_Meter_4,2022-09-12T00:00:00Z,19.36,286.34,-107,0.92
Customer_Meter_4,2022-09-12T00:15:00Z,19.44,287.77,-105,0.94
Customer_Meter_4,2022-09-12T00:30:00Z,19.44,287.38,-105,0.96
Customer_Meter_4,2022-09-12T00:45:00Z,19.44,282.63,-105,0.95
Customer_Meter_4,2022-09-12T01:00:00Z,19.44,279.68,-106,0.96
Customer_Meter_4,2022-09-12T01:15:00Z,19.44,283.11,-106,0.94
Customer_Meter_4,2022-09-12T01:30:00Z,19.36,281.06,-105,0.96
Customer_Meter_4,2022-09-12T01:45:00Z,19.44,286.48,-107,0.99
Customer_Meter_4,2022-09-12T02:00:00Z,19.44,284.3,-106,0.91
Customer_Meter_4,2022-09-12T02:15:00Z,19.44,279.55,-106,0.95
Customer_Meter_4,2022-09-12T02:30:00Z,19.44,279.54,-107,0.96
Customer_Meter_4,2022-09-12T02:45:00Z,19.36,285.95,-106,0.96
Customer_Meter_4,2022-09-12T03:00:00Z,19.44,285.37,-107,0.99
Customer_Meter_4,2022-09-12T03:15:00Z,19.44,280.77,-105,0.98
Customer_Meter_4,2022-09-12T03:30:00Z,19.44,285.91,-106,0.97
Customer_Meter_4,2022-09-12T03:45:00Z,19.44,287.94,-107,0.93
Customer_Meter_4,2022-09-12T04:00:00Z,19.44,280.42,-105,0.95
Customer_Meter_4,2022-09-12T04:15:00Z,19.36,279.24,-105,0.9
Customer_Meter_4,2022-09-12T04:30:00Z,19.44,283.42,-107,0.91
Customer_Meter_4,2022-09-12T04:45:00Z,19.44,283.88,-105,0.95
Customer_Meter_4,2022-09-12T05:00:00Z,19.44,280.41,-106,0.95
Customer_Meter_4,2022-09-12T05:15:00Z,19.36,288.11,-106,0.96
Customer_Meter_4,2022-09-12T05:30:00Z,19.44,284.32,-107,0.96
Customer_Meter_4,2022-09-12T05:45:00Z,19.28,288.2,-107,0.95
Customer_Meter_4,2022-09-12T06:00:00Z,19.44,279.91,-105,0.94
Customer_Meter_4,2022-09-12T06:15:00Z,19.36,280.85,-105,0.99
Customer_Meter_4,2022-09-12T06:30:00Z,19.36,281.85,-107,0.9
Customer_Meter_4,2022-09-12T06:45:00Z,19.36,286.48,-107,0.95
Customer_Meter_4,2022-09-12T07:00:00Z,19.36,282.87,-106,0.94
Customer_Meter_4,2022-09-12T07:15:00Z,19.36,280.06,-105,0.93
Customer_Meter_4,2022-09-12T07:30:00Z,19.36,283.37,-107,0.9
Customer_Meter_4,2022-09-12T07:45:00Z,19.44,288.27,-106,0.96
Customer_Meter_4,2022-09-12T08:00:00Z,19.36,284.86,-105,0.9
Customer_Meter_4,2022-09-12T08:15:00Z,19.2,282.76,-105,0.95
Customer_Meter_4,2022-09-12T08:30:00Z,19.44,283.02,-105,0.91
Customer_Meter_4,2022-09-12T08:45:00Z,21.12,283.16,-107,0.96
Customer_Meter_4,2022-09-12T09:00:00Z,20.08,285.32,-105,0.95
Customer_Meter_4,2022-09-12T09:15:00Z,20,279.52,-105,0.97
Customer_Meter_4,2022-09-12T09:30:00Z,19.92,284.16,-107,0.93
Customer_Meter_4,2022-09-12T09:45:00Z,19.92,280.73,-106,0.95
Customer_Meter_4,2022-09-12T10:00:00Z,19.92,285.35,-105,0.94
Customer_Meter_4,2022-09-12T10:15:00Z,19.92,285.82,-105,0.98
Customer_Meter_4,2022-09-12T10:30:00Z,19.84,286.39,-107,0.91
Customer_Meter_4,2022-09-12T10:45:00Z,19.92,283.77,-105,0.98
Customer_Meter_4,2022-09-12T11:00:00Z,19.84,281.43,-105,0.97
Customer_Meter_4,2022-09-12T11:15:00Z,19.84,284.12,-107,0.96
Customer_Meter_4,2022-09-12T11:30:00Z,19.92,281.67,-106,0.92
Customer_Meter_4,2022-09-12T11:45:00Z,19.84,287.66,-107,0.97
Customer_Meter_4,2022-09-12T12:00:00Z,19.84,284.75,-105,0.96
Customer_Meter_4,2022-09-12T12:15:00Z,19.84,282.93,-105,0.91
Customer_Meter_4,2022-09-12T12:30:00Z,19.92,282.44,-107,0.94
Customer_Meter_4,2022-09-12T12:45:00Z,19.84,288.12,-106,0.93
Customer_Meter_4,2022-09-12T13:00:00Z,19.76,283.04,-106,0.92
Customer_Meter_4,2022-09-12T13:15:00Z,19.84,281.66,-107,0.95
Customer_Meter_4,2022-09-12T13:30:00Z,19.76,279.35,-105,0.97
Customer_Meter_4,2022-09-12T13:45:00Z,19.84,284.97,-105,0.97
Customer_Meter_4,2022-09-12T14:00:00Z,19.84,283.11,-107,0.92
